serial_number;product_model;purchase_date;registration_date;country;source_note
R1216186;MeoStar R1 3-10x50;2013-01-08;2013-01-08;no;MSO ROW
121099;MeoStar B1 10x42 HD;2012-12-17;2013-01-08;as;MSO ROW
R1218769;MeoStar R1r 3-12x56 RD;2012-12-19;2013-01-08;pl;MSO ROW
R1120390;MeoStar R1 7x56 RD;2013-01-04;2013-01-08;hu;MSO ROW
R1116722;MeoStar R1 1,5-6x42 RD;2013-01-08;2013-01-08;fi;MSO ROW
R1208599;MeoStar R1r 3-12x56 RD;2013-01-08;2013-01-09;gm;MSO ROW
R1015669;MeoStar R1r 3-12x56 RD/MR;2013-01-09;2013-01-09;au;MSO ROW
R1115813;MeoStar R1 1,5-6x42 RD;2013-01-09;2013-01-10;bu;MSO ROW
R1218281;MeoStar R1 1,5-6x42 RD;2013-01-08;2013-01-10;sp;MSO ROW
R1217897;MeoStar R1 3-12x56;2012-12-13;2013-01-10;gm;MSO ROW
R1219905;MeoStar R1r 3-12x56 RD;2013-01-07;2013-01-10;sw;MSO ROW
R1002294;Artemis 2000 1,5-6x42;2013-01-04;2013-01-10;sp;MSO ROW
R1002294;Artemis 2000 1,5-6x42;2013-01-04;2013-01-10;sp;MSO ROW
R1213861;Artemis 2100 3-12x50 RD;2013-01-10;2013-01-11;lo;MSO ROW
R1217916;MeoStar R1r 3-12x56 RD;2013-01-10;2013-01-11;pl;MSO ROW
R1203336;MeoStar R1 1-4x22 RD;2013-01-10;2013-01-11;fi;MSO ROW
R1113137;Artemis 2000 7x50;2012-12-28;2013-01-11;uk;MSO ROW
R1214526;MeoStar R1 1,5-6x42 RD;2013-01-03;2013-01-12;sw;MSO ROW
122879;MeoStar B1 10x42;2013-01-20;2013-01-22;as;MSO ROW
123176;MeoStar B1 10x42;2013-01-22;2013-01-22;as;MSO ROW
R1218610;MeoStar R1 1-4x22 RD;2012-12-14;2013-01-13;gm;MSO ROW
R1219382;MeoStar R1r 3-12x56 RD;2013-01-10;2013-01-13;gm;MSO ROW
R0602749;Artemis 2000 7x50;2013-01-03;2013-01-13;uk;MSO ROW
R1219825;MeoStar R1r 3-12x56 RD;2012-12-15;2013-01-14;sw;MSO ROW
R1213177;MeoStar R1r 3-12x56 RD;2013-01-13;2013-01-14;pl;MSO ROW
RR12871;MeoStar R1 3-12x56 RD;2013-01-14;2013-01-14;fi;MSO ROW
R1216997;MeoStar R1r 3-12x56 RD/MR;2013-01-04;2013-01-14;gm;MSO ROW
R222487;MeoStar R1r 3-12x56 RD/MR;2013-01-14;2013-01-16;gm;MSO ROW
R1213299;MeoStar R1 1,5-6x42 RD;2013-01-15;2013-01-17;sw;MSO ROW
R1120821;MeoStar R1 1,5-6x42 RD;2013-01-10;2013-01-17;fr;MSO ROW
121726;MeoStar B1 10x50;2013-01-10;2013-01-21;gm;MSO ROW
R1118987;MeoStar R1 7x56;2013-01-17;2013-01-17;au;MSO ROW
R1211665;ZD 6-24x56;2012-12-19;2013-01-18;gm;MSO ROW
R1206880;MeoStar R1r 3-12x56 RD;2013-01-18;2013-01-19;sw;MSO ROW
R1206880;MeoStar R1r 3-12x56 RD;2013-01-18;2013-01-19;sw;MSO ROW
R1104386;ZD 1-4x22;2013-01-07;2013-01-20;fi;MSO ROW
R1219399;MeoStar R1r 3-12x56 RD;2013-01-08;2013-01-20;uk;MSO ROW
R1219746;MeoStar R1r 3-12x56 RD;2013-01-15;2013-01-21;sp;MSO ROW
R1218103;MeoStar R1r 3-12x56 RD;2013-01-03;2013-01-22;sw;MSO ROW
R1216354;MeoStar R1r 3-12x56 RD;2013-01-22;2013-01-23;au;MSO ROW
R1217412;MeoStar R1r 3-12x56 RD;2013-01-23;2013-01-23;lo;MSO ROW
R1200546;MeoStar R1 3-12x56;2013-01-23;2013-01-23;fi;MSO ROW
R1217872;MeoStar R1 3-12x56 RD;2013-01-10;2013-01-23;gm;MSO ROW
R1203285;MeoStar R1 1-4x22 RD;2013-01-21;2013-01-24;gm;MSO ROW
R1120705;MeoStar R1 1,5-6x42 RD;2012-12-27;2013-01-25;sw;MSO ROW
R1210070;MeoStar R1 3-12x56 RD;2012-12-27;2013-01-25;sw;MSO ROW
R1207365;MeoStar R1 3-12x56 RD;2013-01-23;2013-01-25;fi;MSO ROW
R1216771;MeoStar R1r 3-12x56 RD;2013-01-18;2013-01-25;no;MSO ROW
R1221051;MeoStar R1r 3-12x56 RD/MR;2013-01-14;2013-01-26;gm;MSO ROW
R1217823;MeoStar R1r 3-12x56 RD;2012-12-28;2013-01-27;sw;MSO ROW
R1213229;MeoStar R1r 3-12x56 RD;2013-01-23;2013-01-28;pl;MSO ROW
R1216239;MeoStar R1r 3-12x56 RD;2013-01-22;2013-01-28;gm;MSO ROW
R1215896;MeoStar R1r 3-12x56 RD;2013-01-25;2013-01-28;pl;MSO ROW
R1218983;MeoStar R1 3-12x56 RD;2012-12-29;2013-01-28;gm;MSO ROW
R1203245;MeoStar R1 1,5-6x42 RD;2013-01-28;2013-01-28;no;MSO ROW
90069;MeoStar S1 75 Straight / Přímý;2013-01-16;2013-01-28;us;MSO ROW
R1217303;MeoStar R1 3-12x56 RD;2013-01-29;2013-01-29;gm;MSO ROW
R1204373;Artemis 2000 7x50;2013-01-25;2013-01-29;lo;MSO ROW
R0802399;Artemis 3000 3-9x42;2012-12-30;2013-01-30;us;MSO ROW
R1208773;MeoStar R1r 3-12x56 RD;2013-01-29;2013-01-30;pl;MSO ROW
R1119839;Artemis 2000 3-9x42;2013-01-29;2013-01-30;lo;MSO ROW
R1117602;Artemis 2000 1,5-6x42;2013-01-31;2013-01-31;fi;MSO ROW
R1208152;MeoStar R1 3-10x50;2013-02-01;2013-02-01;no;MSO ROW
L1221026;MeoStar R1r 3-12x56 RD/MR;2013-01-31;2013-02-01;gm;MSO ROW
R1102068;Artemis 2000 6x42;2013-01-31;2013-02-01;fi;MSO ROW
R1120063;MeoStar R1 1-4x22 RD;2013-02-01;2013-02-01;gm;MSO ROW
R1211494;MeoStar R1r 3-12x56 RD;2013-02-02;2013-02-02;hu;MSO ROW
R1211461;MeoStar R1 3-12x56 RD;2013-02-01;2013-02-02;gm;MSO ROW
R1117684;MeoStar R1r 3-12x56 RD/MR;2013-02-02;2013-02-02;gm;MSO ROW
R1211746;ZD 6-24x56;2013-01-23;2013-02-02;no;MSO ROW
R1217971;Artemis 2100 3-12x50 RD;2013-02-01;2013-02-02;lo;MSO ROW
R1217971;Artemis 2100 3-12x50 RD;2013-02-01;2013-02-02;lo;MSO ROW
R1120123;MeoStar R1r 3-12x56 RD;0000-00-00;2013-02-03;fi;MSO ROW
R1112951;Artemis 2000 6x42;2013-01-25;2013-02-03;lo;MSO ROW
R1208575;MeoStar R1 1,5-6x42 RD;2013-02-02;2013-02-03;sw;MSO ROW
R1218794;MeoStar R1r 3-12x56 RD;2013-01-24;2013-02-04;pl;MSO ROW
R1221085;MeoStar R1 3-12x56 RD;2013-01-18;2013-02-05;sz;MSO ROW
R1213622;MeoStar R1r 3-12x56 RD;2013-02-05;2013-02-05;fi;MSO ROW
R1215731;MeoStar R1r 3-12x56 RD;2013-02-02;2013-02-05;gm;MSO ROW
R1218751;MeoStar R1r 3-12x56 RD;2013-02-04;2013-02-06;pl;MSO ROW
R1120250;MeoStar R1 1-4x22 RD;2013-01-11;2013-02-06;gm;MSO ROW
R1213622;MeoStar R1r 3-12x56 RD;2013-02-01;2013-02-07;fi;MSO ROW
R1218804;MeoStar R1r 3-12x56 RD;2013-01-31;2013-02-07;gm;MSO ROW
R1220644;Artemis 2100 7x50 RD;2013-02-04;2013-02-07;lo;MSO ROW
R1223508;MeoStar R1r 3-12x56 RD;2013-02-07;2013-02-07;no;MSO ROW
825;Artemis 2000 6x42;2013-01-18;2013-02-07;it;MSO ROW
R1224071;MeoStar R1r 3-12x56 RD;2013-02-07;2013-02-07;pl;MSO ROW
R1219015;MeoStar R1r 3-12x56 RD/MR;2013-01-23;2013-02-08;gm;MSO ROW
R1219802;MeoStar R1 3-12x56 RD;2013-02-01;2013-02-08;sw;MSO ROW
R1211501;MeoStar R1r 3-12x56 RD;2013-01-31;2013-02-08;pl;MSO ROW
R1219201;MeoStar R1r 3-12x56 RD;2013-02-05;2013-02-08;gm;MSO ROW
R1221831;MeoStar R1 3-12x56 RD;2013-01-23;2013-02-09;sw;MSO ROW
R1216608;MeoStar R1r 3-12x56 RD;2013-02-08;2013-02-09;no;MSO ROW
R1209904;MeoStar R1r 3-12x56 RD/MR;2013-02-09;2013-02-09;gm;MSO ROW
122368;MeoStar B1 8x56;2013-02-09;2013-02-09;gm;MSO ROW
122596;MeoStar B1 10x42 HD;2013-02-01;2013-02-09;gm;MSO ROW
123931;MeoStar B1 8x32;2013-02-09;2013-02-09;sz;MSO ROW
R1222485;MeoStar R1 3-12x56 RD;2013-01-31;2013-02-11;gm;MSO ROW
R1211874;MeoStar R1 1-4x22 RD;2013-02-09;2013-02-11;no;MSO ROW
R1216784;MeoStar R1r 3-12x56;2013-02-06;2013-02-11;no;MSO ROW
R1217920;MeoStar R1 3-12x56 RD;2013-02-11;2013-02-11;pl;MSO ROW
R1217259;MeoStar R1r 3-12x56 RD/MR;2013-02-11;2013-02-12;gm;MSO ROW
R1118243;Artemis 2100 3-12x50 RD;2013-01-21;2013-02-12;si;MSO ROW
R1119998;Artemis 2000 7x50;2013-02-11;2013-02-12;fi;MSO ROW
R1219438;MeoStar R1 3-12x56 RD;2013-02-04;2013-02-12;gm;MSO ROW
R1218043;MeoStar R1r 3-12x56 RD/MR;2013-01-14;2013-02-12;gm;MSO ROW
R1222492;MeoStar R1 3-12x56;2013-01-28;2013-02-13;gm;MSO ROW
R1216325;MeoStar R1r 3-12x56 RD;2013-02-12;2013-02-13;lo;MSO ROW
R1115627;MeoStar R1 1,5-6x42 RD;2013-02-14;2013-02-14;no;MSO ROW
R1104620;MeoStar R1 1-4x22 RD;2013-02-14;2013-02-14;be;MSO ROW
R1201494;MeoStar R1r 3-12x56 RD/MR;2013-01-15;2013-02-14;sz;MSO ROW
R1218853;Artemis 2000 3-12x50;2013-01-16;2013-02-15;sz;MSO ROW
R1201930;Artemis 2100 3-12x50 RD;2013-02-11;2013-02-15;sw;MSO ROW
R1219947;MeoStar R1 3-12x56 RD;0000-00-00;2013-02-16;rs;MSO ROW
R1111804;MeoStar R1r 3-12x56;2013-01-19;2013-02-16;as;MSO ROW
R1209218;MeoStar R1r 3-12x56 RD;2013-02-15;2013-02-17;hu;MSO ROW
R1218762;MeoStar R1r 3-12x56 RD;2013-02-04;2013-02-17;pl;MSO ROW
R1102102;MeoStar R1r 3-12x56 RD;2013-01-23;2013-02-17;no;MSO ROW
110808;MeoStar B1 7x50;2013-02-15;2013-02-18;lo;MSO ROW
R1216739;MeoStar R1r 3-12x56 RD;2013-01-19;2013-02-18;fi;MSO ROW
R1223335;MeoStar R1r 3-12x56 RD;2013-02-15;2013-02-19;sz;MSO ROW
121023;MeoStar B1 10x42 HD;2013-02-08;2013-02-19;it;MSO ROW
R1217827;MeoStar R1r 3-12x56 RD;2013-02-16;2013-02-19;lg;MSO ROW
R1216697;MeoStar R1r 3-12x56 RD;2013-01-29;2013-02-21;gm;MSO ROW
R1120834;MeoStar R1 1,5-6x42 RD;2013-02-21;2013-02-21;no;MSO ROW
R1219241;MeoStar R1r 3-12x56 RD;2013-01-28;2013-02-21;sw;MSO ROW
R1216270;MeoStar R1 3-12x56 RD;2013-02-17;2013-02-21;hu;MSO ROW
R1117371;MeoStar R1r 3-12x56 RD;2013-02-21;2013-02-21;sp;MSO ROW
R1300239;MeoStar R1r 3-12x56 RD;2013-02-19;2013-02-21;gm;MSO ROW
122066;MeoStar B1 12x50;0000-00-00;2013-02-22;kz;MSO ROW
R1300125;MeoStar R1r 3-12x56 RD/MR;2013-02-22;2013-02-22;gm;MSO ROW
R1221028;MeoStar R1 3-12x56 RD;2013-01-23;2013-02-22;gm;MSO ROW
R1221463;Artemis 2000 3-12x50;2013-02-20;2013-02-23;lo;MSO ROW
R1215894;MeoStar R1r 3-12x56 RD;2013-02-23;2013-02-23;fi;MSO ROW
124829;MeoStar B1 8x56;2013-02-20;2013-02-23;gm;MSO ROW
R1120215;MeoStar R1r 3-12x56 RD;2013-02-15;2013-02-23;sw;MSO ROW
R1104691;MeoStar R1 3-12x56;2013-01-25;2013-02-24;no;MSO ROW
R130069;MeoStar R1r 3-12x56 RD/MR;2013-02-18;2013-02-24;pl;MSO ROW
R1300069;MeoStar R1r 3-12x56 RD/MR;2013-02-18;2013-02-24;pl;MSO ROW
R1200069;MeoStar R1r 3-12x56 RD/MR;2013-02-18;2013-02-24;pl;MSO ROW
R1112624;MeoStar R1 4-16x44 Tactic;2013-02-21;2013-02-25;fi;MSO ROW
R1117549;MeoStar R1r 3-12x56 RD/MR;2013-02-13;2013-02-25;pl;MSO ROW
R1210901;MeoStar R1r 3-12x56 RD/MR;2013-01-28;2013-02-25;gm;MSO ROW
R1218802;MeoStar R1r 3-12x56 RD;2013-01-26;2013-02-25;sw;MSO ROW
R1218802;MeoStar R1r 3-12x56 RD;2013-01-26;2013-02-25;sw;MSO ROW
R1211889;MeoStar R1 1-4x22 RD;2013-02-25;2013-02-25;no;MSO ROW
R1219824;MeoStar R1r 3-12x56 RD;2013-01-28;2013-02-25;sw;MSO ROW
R1219748;MeoStar R1r 3-12x56 RD;2013-01-29;2013-02-26;gm;MSO ROW
R1219155;MeoStar R1r 3-12x56 RD;2013-02-26;2013-02-26;pl;MSO ROW
R1222826;MeoStar R1r 3-12x56 RD;2013-02-25;2013-02-26;lo;MSO ROW
R1218740;MeoStar R1r 3-12x56 RD;2013-02-19;2013-02-26;pl;MSO ROW
R1223508;MeoStar R1r 3-12x56 RD;2013-02-07;2013-02-26;no;MSO ROW
R1209274;MeoStar R1 3-12x56 RD;2013-02-26;2013-02-26;fi;MSO ROW
R1202090;Artemis 2000 3-9x42;2013-02-15;2013-02-27;si;MSO ROW
R1222929;MeoStar R1r 3-12x56 RD;2013-02-18;2013-02-27;lo;MSO ROW
R1210901;MeoStar R1r 3-12x56 RD/MR;2013-01-28;2013-02-27;gm;MSO ROW
R1213622;MeoStar R1r 3-12x56 RD;2013-02-01;2013-02-27;fi;MSO ROW
R1215857;MeoStar R1r 3-12x56 RD;2013-02-27;2013-02-28;fi;MSO ROW
R1214520;MeoStar R1 1,5-6x42 RD;2013-02-26;2013-03-01;ro;MSO ROW
R1214520;MeoStar R1 1,5-6x42 RD;2013-02-26;2013-03-01;ro;MSO ROW
R0811955;MeoStar R1 3-12x56 RD;2013-02-26;2013-03-01;bu;MSO ROW
R1208725;MeoStar R1r 3-12x56 RD;2013-01-31;2013-03-01;gm;MSO ROW
R1300709;MeoStar R1r 3-12x56 RD;2013-03-01;2013-03-01;lg;MSO ROW
R1218752;MeoStar R1r 3-12x56 RD;2013-02-18;2013-03-02;gm;MSO ROW
R1218217;MeoStar R1r 3-12x56 RD;2013-02-28;2013-03-02;gm;MSO ROW
R1223862;MeoStar R1r 3-12x56 RD;2013-02-11;2013-03-03;lo;MSO ROW
R1114959;MeoStar R1 3-12x56;2013-02-23;2013-03-04;it;MSO ROW
R1219126;MeoStar R1r 3-12x56 RD;2013-02-22;2013-03-04;pl;MSO ROW
R1220020;MeoStar R1r 3-12x56 RD;2013-02-26;2013-03-04;lo;MSO ROW
R1300258;MeoStar R1r 3-12x56 RD/MR;2013-03-01;2013-03-04;gm;MSO ROW
R1300258;MeoStar R1r 3-12x56 RD/MR;2013-03-01;2013-03-04;gm;MSO ROW
R1218577;MeoStar R1 1-4x22 RD;2013-03-02;2013-03-04;be;MSO ROW
R1214706;MeoStar R1 1,5-6x42 RD;2013-02-04;2013-03-04;lo;MSO ROW
R1212229;MeoStar R1 3-10x50;2013-03-04;2013-03-05;lo;MSO ROW
R1114084;Artemis 2000 4x32;2013-03-04;2013-03-05;ar;MSO ROW
R1209243;MeoStar R1 3-12x56 RD;2013-02-27;2013-03-05;fi;MSO ROW
R1215843;MeoStar R1r 3-12x56 RD;2013-02-05;2013-03-06;gm;MSO ROW
R1111613;MeoStar R1 1,5-6x42 RD;2013-02-19;2013-03-06;nl;MSO ROW
R0908123;MeoStar R1 1-4x22 RD;2013-03-06;2013-03-06;no;MSO ROW
122627;MeoStar B1 8x32;2013-03-04;2013-03-06;uk;MSO ROW
R1216324;MeoStar R1r 3-12x56 RD;2013-02-21;2013-03-06;pl;MSO ROW
R1300115;MeoStar R1r 3-12x56 RD/MR;2013-02-25;2013-03-07;fr;MSO ROW
R1300271;MeoStar R1 1-4x22 RD/MR;2013-02-26;2013-03-07;gm;MSO ROW
R1209432;MeoStar R1 3-12x56 RD;2013-02-28;2013-03-07;po;MSO ROW
R1206027;MeoStar R1r 3-12x56 RD;2013-03-01;2013-03-08;sw;MSO ROW
R1111387;MeoStar R1 1,5-6x42 RD;2013-02-20;2013-03-08;sw;MSO ROW
R1202433;MeoStar R1r 3-12x56 RD;2013-03-08;2013-03-08;fi;MSO ROW
121590;MeoStar B1 8x56;2013-03-01;2013-03-08;ez;MSO ROW
R1222184;ZD 3-12x50 Tactic;2013-03-08;2013-03-08;lo;MSO ROW
901231;MeoStar B1 8x32;2013-03-08;2013-03-08;sw;MSO ROW
R1216630;MeoStar R1r 3-12x56 RD;2013-03-05;2013-03-09;pl;MSO ROW
R1216733;MeoStar R1r 3-12x56 RD;2013-02-27;2013-03-09;pl;MSO ROW
R1216215;MeoStar R1r 3-12x56 RD;2013-02-13;2013-03-09;pl;MSO ROW
2623;MeoStar B1 8x42;2013-03-09;2013-03-09;uk;MSO ROW
R0813126;MeoStar R1 3-12x56 RD;2013-03-09;2013-03-09;sw;MSO ROW
R1300083;MeoStar R1r 3-12x56 RD/MR;2013-03-06;2013-03-10;gm;MSO ROW
124212;MeoStar B1 10x42 HD;2013-02-18;2013-03-11;pm;MSO ROW
R1116797;MeoStar R1r 3-12x56 RD;2013-03-11;2013-03-11;da;MSO ROW
R1209223;MeoStar R1 3-12x56 RD;2013-03-12;2013-03-12;fi;MSO ROW
R1216759;MeoStar R1r 3-12x56 RD;2013-03-07;2013-03-12;fi;MSO ROW
R1222685;MeoStar R1r 3-12x56 RD;2013-03-13;2013-03-13;lo;MSO ROW
124352;MeoStar B1 8x56;2013-02-14;2013-03-14;gm;MSO ROW
125354;MeoStar B1 8x56;2013-03-13;2013-03-14;gm;MSO ROW
126385;MeoStar B1 8x56;2013-03-13;2013-03-14;gm;MSO ROW
R1212887;MeoStar R1r 3-12x56;2013-03-14;2013-03-15;fi;MSO ROW
R1216683;MeoStar R1 3-12x56 RD;2013-03-15;2013-03-15;;MSO ROW
R1013349;MeoStar R1r 3-12x56 RD;2013-03-12;2013-03-16;pl;MSO ROW
R1218264;MeoStar R1r 3-12x56 RD;2013-03-12;2013-03-16;da;MSO ROW
R1223134;MeoStar R1 1-4x22;2013-03-12;2013-03-17;gm;MSO ROW
R1201378;MeoStar R1r 3-12x56;2013-03-14;2013-03-17;no;MSO ROW
R1301648;MeoStar R1r 3-12x56 RD;2013-03-14;2013-03-18;pl;MSO ROW
R1107037;MeoStar R1 1,5-6x42 RD;2013-03-14;2013-03-19;bu;MSO ROW
R1104809;MeoStar R1 1-4x22 RD;2013-03-11;2013-03-19;fi;MSO ROW
R1110174;Artemis 2100 3-12x50 RD;2013-03-16;2013-03-19;sw;MSO ROW
R1119911;MeoStar R1 1,5-6x42 RD;2013-03-19;2013-03-19;no;MSO ROW
R1212682;ZD 6-24x56;2013-03-15;2013-03-20;gm;MSO ROW
130015;MeoStar B1 8x56;2013-03-07;2013-03-21;au;MSO ROW
123875;MeoStar B1 8x32;2013-03-11;2013-03-21;uk;MSO ROW
R1114571;Artemis 2000 2-8x42;2013-03-21;2013-03-21;fi;MSO ROW
121444;MeoStar B1 8x42;2013-03-19;2013-03-21;gm;MSO ROW
R1118071;MeoStar R1 1,5-6x42 RD;0000-00-00;2013-03-22;rs;MSO ROW
R1118071;MeoStar R1 1,5-6x42 RD;2013-03-06;2013-03-22;rs;MSO ROW
R1118180;MeoStar R1 3-12x56;2013-03-15;2013-03-22;no;MSO ROW
124914;MeoStar B1 10x50;2013-03-21;2013-03-22;pl;MSO ROW
R1224314;ZD 1-4x22;2013-03-22;2013-03-22;no;MSO ROW
R1206808;MeoStar R1r 3-12x56 RD;2013-03-22;2013-03-22;da;MSO ROW
130048;MeoStar B1 10x42 HD;2013-03-19;2013-03-23;gm;MSO ROW
R1208624;MeoStar R1r 3-12x56 RD;2013-03-23;2013-03-23;da;MSO ROW
R1219732;MeoStar R1r 3-12x56 RD;2013-03-23;2013-03-23;uy;MSO ROW
R1203219;Artemis 2000 1,5-6x42;2013-03-23;2013-03-24;fr;MSO ROW
R1209407;MeoStar R1 3-12x56 RD;2013-03-23;2013-03-25;gm;MSO ROW
R1301605;MeoStar R1r 3-12x56 RD;2013-03-26;2013-03-27;sw;MSO ROW
20183;MeoStar S1 75 HD Angled / Šikmý;2013-03-26;2013-03-27;gm;MSO ROW
R0717214;MeoStar R1 4-16x44 Tactic;2013-02-25;2013-03-27;da;MSO ROW
20120;TGA 75;2013-03-27;2013-03-28;au;MSO ROW
20228;TGA 75;2013-03-27;2013-03-28;au;MSO ROW
20228;TGA 75;2013-03-27;2013-03-28;au;MSO ROW
R0719196;MeoStar R1 1-4x22 RD;2013-03-12;2013-03-28;no;MSO ROW
R1210966;ZD 6-24x56;2013-03-26;2013-03-28;sf;MSO ROW
R1220058;MeoStar R1r 3-12x56 RD;2013-03-27;2013-03-28;pl;MSO ROW
R1302442;MeoStar R1 3-12x56 RD;2013-03-28;2013-03-28;gm;MSO ROW
29033;MeoStar R1 3-12x56 RD;2013-03-28;2013-03-29;gm;MSO ROW
R1119910;MeoStar R1 1,5-6x42 RD;2013-03-28;2013-03-29;sw;MSO ROW
R1209422;MeoStar R1 3-12x56 RD;2013-03-20;2013-03-29;gm;MSO ROW
R1217286;MeoStar R1r 3-12x56 RD/MR;2013-03-04;2013-03-29;gm;MSO ROW
R1221591;ZD 6-24x56;2013-03-30;2013-03-30;gm;MSO ROW
R1301748;MeoStar R1r 3-12x56 RD;2013-03-19;2013-03-31;lg;MSO ROW
R1215608;MeoStar R1r 3-12x56 RD;2013-03-08;2013-03-31;da;MSO ROW
R1202374;MeoStar R1r 3-12x56 RD;2013-03-08;2013-03-31;da;MSO ROW
126383;MeoStar B1 8x56;2013-03-20;2013-03-31;gm;MSO ROW
R1201620;MeoStar R1 3-12x56 RD;2013-04-03;2013-04-03;lo;MSO ROW
R1209022;MeoStar R1 1-4x22;2013-03-20;2013-04-03;fr;MSO ROW
R1118707;MeoStar R1r 3-12x56 RD/MR;2013-03-23;2013-04-03;gm;MSO ROW
R1102068;Artemis 2000 6x42;2013-03-19;2013-04-03;fi;MSO ROW
R1218978;MeoStar R1r 3-12x56 RD/MR;2013-04-02;2013-04-03;gm;MSO ROW
R1301890;MeoStar R1 1-4x22;2013-04-03;2013-04-03;sp;MSO ROW
S1100140;MeoStar S2 82 HD Straight / Přímý;2013-04-03;2013-04-03;it;MSO ROW
R1302480;MeoStar R1 3-12x56 RD;2013-04-03;2013-04-04;gm;MSO ROW
R1112119;MeoStar R1r 3-12x56 RD/MR;2013-04-03;2013-04-04;gm;MSO ROW
R1113855;MeoStar R1 1,5-6x42 RD;2013-04-04;2013-04-04;fr;MSO ROW
R1215869;MeoStar R1r 3-12x56 RD;2013-04-04;2013-04-04;gm;MSO ROW
R1214373;ZD 6-24x56;2013-03-25;2013-04-04;gm;MSO ROW
R0905052;MeoStar R1r 3-12x56;2013-04-04;2013-04-04;lo;MSO ROW
391612;MeoStar R1 4-16x44 Tactic;2013-03-05;2013-04-04;it;MSO ROW
R0909131;Artemis 2000 7x50;2013-03-15;2013-04-05;as;MSO ROW
30011;Artemis 2000 7x50;2013-03-06;2013-04-05;as;MSO ROW
R1220699;MeoStar R1r 3-12x56 RD;2013-03-07;2013-04-05;lo;MSO ROW
R1222429;MeoStar R1r 3-12x56 RD/MR;2013-04-05;2013-04-05;gm;MSO ROW
R1218999;MeoStar R1r 3-12x56 RD/MR;2013-03-12;2013-04-05;gm;MSO ROW
123352;MeoStar B1 10x42 HD;2013-04-02;2013-04-05;sz;MSO ROW
S1200355;MeoStar S2 82 HD Angled / Šikmý;2013-03-06;2013-04-05;sz;MSO ROW
R1209766;MeoStar R1r 3-12x56 RD;2013-04-02;2013-04-05;lh;MSO ROW
R1209766;MeoStar R1r 3-12x56 RD;2013-04-02;2013-04-05;lh;MSO ROW
R1300687;MeoStar R1r 3-12x56 RD;0000-00-00;2013-04-06;pl;MSO ROW
R1205422;MeoStar R1 4-16x44 Tactic;2013-04-05;2013-04-07;fi;MSO ROW
R1221001;MeoStar R1r 3-12x56 RD;2013-04-06;2013-04-07;gm;MSO ROW
R1207179;MeoStar R1 1-4x22 RD;2013-04-01;2013-04-08;no;MSO ROW
R1217439;MeoStar R1r 3-12x56 RD;2013-04-04;2013-04-08;gm;MSO ROW
10301;Artemis 2000 3-9x42;2013-04-08;2013-04-08;hu;MSO ROW
125972;MeoStar B1 10x42 HD;2013-04-04;2013-04-09;lo;MSO ROW
R1200002;MeoStar R1 7x56 RD;2013-04-09;2013-04-09;fi;MSO ROW
R1119567;MeoStar R1r 3-12x56 RD;2013-04-09;2013-04-10;au;MSO ROW
R1200881;Artemis 2000 3-12x50;2013-03-22;2013-04-10;no;MSO ROW
R1209410;MeoStar R1 3-12x56 RD;2013-04-03;2013-04-10;da;MSO ROW
R1214964;MeoStar R1r 3-12x56 RD;2013-04-10;2013-04-10;pl;MSO ROW
R1109674;MeoStar R1r 3-12x56 RD;2013-04-03;2013-04-11;sw;MSO ROW
112902;MeoStar B1 8x56;2013-04-11;2013-04-11;gm;MSO ROW
R1116760;Artemis 2100 3-12x50 RD;0000-00-00;2013-04-11;sw;MSO ROW
R1104590;MeoStar R1 1-4x22 RD;2013-04-10;2013-04-11;da;MSO ROW
123918;MeoStar B1 8x32;2013-03-20;2013-04-12;au;MSO ROW
900401;MeoStar B1 7x42;2013-04-09;2013-04-12;au;MSO ROW
R1205198;MeoStar R1r 3-12x56 RD;2013-04-11;2013-04-12;nl;MSO ROW
R1203652;MeoStar R1r 3-12x56;2013-03-27;2013-04-12;as;MSO ROW
R1300828;MeoStar R1r 3-12x56 RD;2013-04-11;2013-04-12;au;MSO ROW
R1302815;MeoStar R1r 3-12x56 RD;2013-04-12;2013-04-12;sw;MSO ROW
R1205821;Artemis 2100 3-12x50 RD;2013-04-02;2013-04-14;lo;MSO ROW
R1206222;MeoStar R1 1-4x22 RD;2013-04-12;2013-04-14;da;MSO ROW
R1202213;Artemis 2100 7x50 RD;2013-03-25;2013-04-14;gm;MSO ROW
124462;MeoStar B1 8x42;2013-04-05;2013-04-14;no;MSO ROW
R1208908;MeoStar R1 3-12x56 RD;2013-04-05;2013-04-14;gm;MSO ROW
R1208196;MeoStar R1 4-12x40;2013-04-13;2013-04-15;fi;MSO ROW
R1302886;MeoStar R1r 3-12x56 RD;2013-04-12;2013-04-15;fi;MSO ROW
130055;MeoStar B1 10x42 HD;2013-04-05;2013-04-15;no;MSO ROW
R1224542;MeoStar R1r 3-12x56 RD;2013-04-01;2013-04-16;au;MSO ROW
130328;MeoStar B1 10x42 HD;2013-04-16;2013-04-16;lo;MSO ROW
R1114915;MeoStar R1 3-12x56 RD;2013-04-16;2013-04-16;no;MSO ROW
R1223403;MeoStar R1r 3-12x56 RD;2013-03-26;2013-04-16;gm;MSO ROW
R1224590;MeoStar R1r 3-12x56 RD;2013-04-02;2013-04-17;gm;MSO ROW
R1107785;MeoStar R1 3-12x56;2013-04-15;2013-04-17;fi;MSO ROW
